param_C,param_coef0,param_degree,param_gamma,param_kernel,param_tol,mean_test_score,std_test_score,rank_test_score
0.1,10.0,3,auto,linear,0.001,0.4163997032290897,0.3579673908937361,78.8
0.1,10.0,3,auto,linear,0.01,0.4159717479365094,0.3584258085274875,96.0
0.1,10.0,3,auto,linear,0.1,0.41418807287135656,0.36031592827523073,115.0
0.1,10.0,3,auto,poly,1e-05,0.4162450928490357,0.35935199720523003,173.8
0.1,10.0,3,auto,poly,0.0001,0.4162411829787385,0.3593565583503439,174.4
0.1,10.0,3,auto,poly,0.001,0.4162302439982214,0.35936637896986356,174.4
0.1,10.0,3,auto,poly,0.01,0.41619361895347684,0.35912596722776957,176.2
0.1,10.0,3,auto,poly,0.1,0.4122146540307948,0.36094651612957307,336.4
0.1,10.0,3,auto,rbf,1e-05,-0.0005503172628941741,0.08471287931796004,1745.6
0.1,10.0,3,auto,rbf,0.0001,-0.0005528583852204458,0.08471131459875489,1749.2
0.1,10.0,3,auto,rbf,0.001,-0.0005384175455826047,0.08476498463624407,1745.6
0.1,10.0,3,auto,rbf,0.01,-0.0004910929996160801,0.08460475813996106,1744.4
0.1,10.0,3,auto,rbf,0.1,-0.0009209147287746807,0.08475263844363148,1751.6
0.1,10.0,3,auto,sigmoid,1e-05,-0.05626922791912352,0.06364567696382113,2414.0
0.1,10.0,3,auto,sigmoid,0.0001,-0.05626922791912352,0.06364567696382113,2414.0
0.1,10.0,3,auto,sigmoid,0.001,-0.0562692279190977,0.06364567696381737,2414.4
0.1,10.0,3,auto,sigmoid,0.01,-0.056274426610446904,0.06364695424827098,2406.8
0.1,10.0,3,auto,sigmoid,0.1,-0.051496466889628126,0.058165344672886796,2127.8
0.1,10.0,3,scale,linear,1e-05,0.4164155627083458,0.3579636726958136,74.0
0.1,10.0,3,scale,linear,0.0001,0.41641406520551494,0.357963692480008,76.4
0.1,10.0,3,scale,linear,0.001,0.4163997032290897,0.3579673908937361,78.8
0.1,10.0,3,scale,linear,0.01,0.4159717479365094,0.3584258085274875,96.0
0.1,10.0,3,scale,linear,0.1,0.41418807287135656,0.36031592827523073,115.0
0.1,10.0,3,scale,poly,1e-05,0.3914468540430313,0.36166317344746685,634.6
0.1,10.0,3,scale,poly,0.0001,0.3914435291938387,0.3616707698039369,638.2
0.1,10.0,3,scale,poly,0.001,0.3914083044902459,0.36172138368367346,640.0
0.1,10.0,3,scale,poly,0.01,0.39105609507613065,0.3622042936948439,642.2
0.1,10.0,3,scale,poly,0.1,0.3877530683454699,0.3671791172838745,761.0
0.1,10.0,3,scale,rbf,1e-05,0.049235481070071994,0.13528205567811888,1607.8
0.1,10.0,3,scale,rbf,0.0001,0.0492348494781442,0.13528601830396025,1609.0
0.1,10.0,3,scale,rbf,0.001,0.0492163372318673,0.1353123189174217,1617.4
0.1,10.0,3,scale,rbf,0.01,0.049462053521842,0.13522204870077514,1600.0
0.1,10.0,3,scale,rbf,0.1,0.04793895300403346,0.13029299035981948,1623.8
0.1,10.0,3,scale,sigmoid,1e-05,-0.056269227917007836,0.06364567710072946,2430.0
0.1,10.0,3,scale,sigmoid,0.0001,-0.056269227917007836,0.06364567710072946,2430.0
0.1,10.0,3,scale,sigmoid,0.001,-0.0562692279169373,0.06364567710072029,2430.4
0.1,10.0,3,scale,sigmoid,0.01,-0.05627442661310994,0.06364695439017107,2419.6
0.1,10.0,3,scale,sigmoid,0.1,-0.05149646686262817,0.05816534476186176,2129.8
0.1,10.0,8,auto,linear,1e-05,0.4164155627083458,0.3579636726958136,74.0
0.1,10.0,8,auto,linear,0.0001,0.41641406520551494,0.357963692480008,76.4
0.1,10.0,8,auto,linear,0.001,0.4163997032290897,0.3579673908937361,78.8
0.1,10.0,8,auto,linear,0.01,0.4159717479365094,0.3584258085274875,96.0
0.1,10.0,8,auto,linear,0.1,0.41418807287135656,0.36031592827523073,115.0
0.1,10.0,8,auto,poly,1e-05,0.3930927698988243,0.3620399068681397,564.4
0.1,10.0,8,auto,poly,0.0001,0.39309456570165746,0.36203698892859004,560.8
0.1,10.0,8,auto,poly,0.001,0.3930189676721155,0.3621156940243826,584.2
0.1,10.0,8,auto,poly,0.01,0.39305259339803256,0.3620777741743409,513.8
0.1,10.0,8,auto,poly,0.1,0.3916134192615626,0.35958397868788117,597.6
0.1,10.0,8,auto,rbf,1e-05,-0.0005503172628941741,0.08471287931796004,1745.6
0.1,10.0,8,auto,rbf,0.0001,-0.0005528583852204458,0.08471131459875489,1749.2
0.1,10.0,8,auto,rbf,0.001,-0.0005384175455826047,0.08476498463624407,1745.6
0.1,10.0,8,auto,rbf,0.01,-0.0004910929996160801,0.08460475813996106,1744.4
0.1,10.0,8,auto,rbf,0.1,-0.0009209147287746807,0.08475263844363148,1751.6
0.1,10.0,8,auto,sigmoid,1e-05,-0.05626922791912352,0.06364567696382113,2414.0
0.1,10.0,8,auto,sigmoid,0.0001,-0.05626922791912352,0.06364567696382113,2414.0
0.1,10.0,8,auto,sigmoid,0.001,-0.0562692279190977,0.06364567696381737,2414.4
0.1,10.0,8,auto,sigmoid,0.01,-0.056274426610446904,0.06364695424827098,2406.8
0.1,10.0,8,auto,sigmoid,0.1,-0.051496466889628126,0.058165344672886796,2127.8
0.1,10.0,8,scale,linear,1e-05,0.4164155627083458,0.3579636726958136,74.0
0.1,10.0,8,scale,linear,0.0001,0.41641406520551494,0.357963692480008,76.4
0.1,10.0,8,scale,linear,0.001,0.4163997032290897,0.3579673908937361,78.8
0.1,10.0,8,scale,linear,0.01,0.4159717479365094,0.3584258085274875,96.0
0.1,10.0,8,scale,linear,0.1,0.41418807287135656,0.36031592827523073,115.0
0.1,10.0,8,scale,poly,1e-05,0.38350229563359295,0.3617852765749062,795.8
0.1,10.0,8,scale,poly,0.0001,0.3834992219706693,0.36178755687160374,803.4
0.1,10.0,8,scale,poly,0.001,0.38349689760652206,0.36177593967391064,803.8
0.1,10.0,8,scale,poly,0.01,0.3834633805871704,0.3620680280588918,784.8
0.1,10.0,8,scale,poly,0.1,0.3791652004991501,0.3671277025336446,855.4
0.1,10.0,8,scale,rbf,1e-05,0.049235481070071994,0.13528205567811888,1607.8
0.1,10.0,8,scale,rbf,0.0001,0.0492348494781442,0.13528601830396025,1609.0
0.1,10.0,8,scale,rbf,0.001,0.0492163372318673,0.1353123189174217,1617.4
0.1,10.0,8,scale,rbf,0.01,0.049462053521842,0.13522204870077514,1600.0
0.1,10.0,8,scale,rbf,0.1,0.04793895300403346,0.13029299035981948,1623.8
0.1,10.0,8,scale,sigmoid,1e-05,-0.056269227917007836,0.06364567710072946,2430.0
0.1,10.0,8,scale,sigmoid,0.0001,-0.056269227917007836,0.06364567710072946,2430.0
0.1,10.0,8,scale,sigmoid,0.001,-0.0562692279169373,0.06364567710072029,2430.4
0.1,10.0,8,scale,sigmoid,0.01,-0.05627442661310994,0.06364695439017107,2419.6
0.1,10.0,8,scale,sigmoid,0.1,-0.05149646686262817,0.05816534476186176,2129.8
0.5,0.01,3,auto,linear,1e-05,0.3946696304484923,0.362401331183104,529.4
0.5,0.01,3,auto,linear,0.0001,0.39467034381246796,0.362398675609079,529.4
0.5,0.01,3,auto,linear,0.001,0.39465873186866396,0.3623772999928506,536.6
0.5,0.01,3,auto,linear,0.01,0.3944546524738387,0.3626643524259001,628.0
0.5,0.01,3,auto,linear,0.1,0.3955370022006428,0.363273976275067,440.0
0.5,0.01,3,auto,poly,1e-05,-0.0382354835362607,0.06205921496867685,1883.6
0.5,0.01,3,auto,poly,0.0001,-0.03823640319025526,0.06206166054739748,1884.0
0.5,0.01,3,auto,poly,0.001,-0.0382476586077215,0.062085375067690185,1884.6
0.5,0.01,3,auto,poly,0.01,-0.03850610980039298,0.06208981467307316,1886.2
0.5,0.01,3,auto,poly,0.1,-0.04014423059547208,0.06163501533431583,1905.4
0.5,0.01,3,auto,rbf,1e-05,0.06571704691743421,0.14480431718327264,1526.4
0.5,0.01,3,auto,rbf,0.0001,0.06571465581104555,0.1448000938035781,1531.2
0.5,0.01,3,auto,rbf,0.001,0.06569224769355056,0.14481918455597212,1531.2
0.5,0.01,3,auto,rbf,0.01,0.06548334688104086,0.14527127725565847,1538.2
0.5,0.01,3,auto,rbf,0.1,0.06541070565126465,0.1390729142400145,1543.8
0.5,0.01,3,auto,sigmoid,1e-05,0.040822573115219404,0.12299488556118081,1617.6
0.5,0.01,3,auto,sigmoid,0.0001,0.04082381684784812,0.1229980915958863,1618.0
0.5,0.01,3,auto,sigmoid,0.001,0.040824968828685804,0.12298308440071168,1618.4
0.5,0.01,3,auto,sigmoid,0.01,0.04075781684063038,0.12318992483600562,1620.6
0.5,0.01,3,auto,sigmoid,0.1,0.04028523635747729,0.12448640153970751,1642.0
0.5,0.01,3,scale,linear,1e-05,0.3946696304484923,0.362401331183104,529.4
0.5,0.01,3,scale,linear,0.0001,0.39467034381246796,0.362398675609079,529.4
0.5,0.01,3,scale,linear,0.001,0.39465873186866396,0.3623772999928506,536.6
0.5,0.01,3,scale,linear,0.01,0.3944546524738387,0.3626643524259001,628.0
0.5,0.01,3,scale,linear,0.1,0.3955370022006428,0.363273976275067,440.0
0.5,0.01,3,scale,poly,1e-05,0.24709520875147845,0.22840461915079135,1226.2
0.5,0.01,3,scale,poly,0.0001,0.24709679335966692,0.22840379101095437,1226.4
0.5,0.01,3,scale,poly,0.001,0.24709621645692734,0.22842929591958522,1226.6
0.5,0.01,3,scale,poly,0.01,0.24682697200210302,0.22878300673798108,1226.0
0.5,0.01,3,scale,poly,0.1,0.24809206929858135,0.23123295938052113,1221.6
0.5,0.01,3,scale,rbf,1e-05,0.17349782960289833,0.17904967062100535,1344.8
0.5,0.01,3,scale,rbf,0.0001,0.1734979946878253,0.17904769538499404,1346.0
0.5,0.01,3,scale,rbf,0.001,0.17349557965006,0.17903252063747063,1347.2
0.5,0.01,3,scale,rbf,0.01,0.17340978537357113,0.1793018103268888,1349.6
0.5,0.01,3,scale,rbf,0.1,0.170296055884417,0.1820206704234955,1355.8
0.5,0.01,3,scale,sigmoid,1e-05,0.08991504082966821,0.13746664818954252,1484.2
0.5,0.01,3,scale,sigmoid,0.0001,0.08991593623445879,0.1374677706134282,1483.8
0.5,0.01,3,scale,sigmoid,0.001,0.08997703168316552,0.13743199877078044,1481.8
0.5,0.01,3,scale,sigmoid,0.01,0.08989349294780405,0.13710540143627456,1485.6
0.5,0.01,3,scale,sigmoid,0.1,0.08966621976532432,0.14357721852359745,1484.4
0.5,0.01,8,auto,linear,1e-05,0.3946696304484923,0.362401331183104,529.4
0.5,0.01,8,auto,linear,0.0001,0.39467034381246796,0.362398675609079,529.4
0.5,0.01,8,auto,linear,0.001,0.39465873186866396,0.3623772999928506,536.6
0.5,0.01,8,auto,linear,0.01,0.3944546524738387,0.3626643524259001,628.0
0.5,0.01,8,auto,linear,0.1,0.3955370022006428,0.363273976275067,440.0
0.5,0.01,8,auto,poly,1e-05,-0.05624597648599474,0.06364113155098157,2299.8
0.5,0.01,8,auto,poly,0.0001,-0.05624597648599474,0.06364113155098157,2299.8
0.5,0.01,8,auto,poly,0.001,-0.05624597648599474,0.06364113155098157,2299.8
0.5,0.01,8,auto,poly,0.01,-0.05624594599122464,0.06364108502271461,2299.6
0.5,0.01,8,auto,poly,0.1,-0.062153290532523164,0.06900406283973856,2424.2
0.5,0.01,8,auto,rbf,1e-05,0.06571704691743421,0.14480431718327264,1526.4
0.5,0.01,8,auto,rbf,0.0001,0.06571465581104555,0.1448000938035781,1531.2
0.5,0.01,8,auto,rbf,0.001,0.06569224769355056,0.14481918455597212,1531.2
0.5,0.01,8,auto,rbf,0.01,0.06548334688104086,0.14527127725565847,1538.2
0.5,0.01,8,auto,rbf,0.1,0.06541070565126465,0.1390729142400145,1543.8
0.5,0.01,8,auto,sigmoid,1e-05,0.040822573115219404,0.12299488556118081,1617.6
0.5,0.01,8,auto,sigmoid,0.0001,0.04082381684784812,0.1229980915958863,1618.0
0.5,0.01,8,auto,sigmoid,0.001,0.040824968828685804,0.12298308440071168,1618.4
0.5,0.01,8,auto,sigmoid,0.01,0.04075781684063038,0.12318992483600562,1620.6
0.5,0.01,8,auto,sigmoid,0.1,0.04028523635747729,0.12448640153970751,1642.0
0.5,0.01,8,scale,linear,1e-05,0.3946696304484923,0.362401331183104,529.4
0.5,0.01,8,scale,linear,0.0001,0.39467034381246796,0.362398675609079,529.4
0.5,0.01,8,scale,linear,0.001,0.39465873186866396,0.3623772999928506,536.6
0.5,0.01,8,scale,linear,0.01,0.3944546524738387,0.3626643524259001,628.0
0.5,0.01,8,scale,linear,0.1,0.3955370022006428,0.363273976275067,440.0
0.5,0.01,8,scale,poly,1e-05,0.18810520773935493,0.23820296229633314,1312.8
0.5,0.01,8,scale,poly,0.0001,0.18810584037118988,0.23820360730545698,1313.0
0.5,0.01,8,scale,poly,0.001,0.18809254328146616,0.23820692031837748,1313.8
0.5,0.01,8,scale,poly,0.01,0.18779602140173463,0.23816902089341457,1313.4
0.5,0.01,8,scale,poly,0.1,0.18706601105291473,0.24164381177268873,1314.4
0.5,0.01,8,scale,rbf,1e-05,0.17349782960289833,0.17904967062100535,1344.8
0.5,0.01,8,scale,rbf,0.0001,0.1734979946878253,0.17904769538499404,1346.0
0.5,0.01,8,scale,rbf,0.001,0.17349557965006,0.17903252063747063,1347.2
0.5,0.01,8,scale,rbf,0.01,0.17340978537357113,0.1793018103268888,1349.6
0.5,0.01,8,scale,rbf,0.1,0.170296055884417,0.1820206704234955,1355.8
0.5,0.01,8,scale,sigmoid,1e-05,0.08991504082966821,0.13746664818954252,1484.2
0.5,0.01,8,scale,sigmoid,0.0001,0.08991593623445879,0.1374677706134282,1483.8
0.5,0.01,8,scale,sigmoid,0.001,0.08997703168316552,0.13743199877078044,1481.8
0.5,0.01,8,scale,sigmoid,0.01,0.08989349294780405,0.13710540143627456,1485.6
0.5,0.01,8,scale,sigmoid,0.1,0.08966621976532432,0.14357721852359745,1484.4
0.5,0.5,3,auto,linear,1e-05,0.3946696304484923,0.362401331183104,529.4
0.5,0.5,3,auto,linear,0.0001,0.39467034381246796,0.362398675609079,529.4
0.5,0.5,3,auto,linear,0.001,0.39465873186866396,0.3623772999928506,536.6
0.5,0.5,3,auto,linear,0.01,0.3944546524738387,0.3626643524259001,628.0
0.5,0.5,3,auto,linear,0.1,0.3955370022006428,0.363273976275067,440.0
0.5,0.5,3,auto,poly,1e-05,0.05828997236945625,0.13409052459641013,1559.0
0.5,0.5,3,auto,poly,0.0001,0.05829029395242034,0.1340930525539957,1558.8
0.5,0.5,3,auto,poly,0.001,0.05829679285590276,0.13410764470096695,1558.6
0.5,0.5,3,auto,poly,0.01,0.057956204313302805,0.13474137752158138,1563.2
0.5,0.5,3,auto,poly,0.1,0.0529567475611582,0.12390981453724861,1576.0
0.5,0.5,3,auto,rbf,1e-05,0.06571704691743421,0.14480431718327264,1526.4
0.5,0.5,3,auto,rbf,0.0001,0.06571465581104555,0.1448000938035781,1531.2
0.5,0.5,3,auto,rbf,0.001,0.06569224769355056,0.14481918455597212,1531.2
0.5,0.5,3,auto,rbf,0.01,0.06548334688104086,0.14527127725565847,1538.2
0.5,0.5,3,auto,rbf,0.1,0.06541070565126465,0.1390729142400145,1543.8
0.5,0.5,3,auto,sigmoid,1e-05,0.02564485555146918,0.10695756590006349,1683.0
0.5,0.5,3,auto,sigmoid,0.0001,0.025646731588150184,0.10696004933118966,1682.2
0.5,0.5,3,auto,sigmoid,0.001,0.025650423671243,0.10697318612302935,1681.0
0.5,0.5,3,auto,sigmoid,0.01,0.025573397222348936,0.10704838584792715,1683.4
0.5,0.5,3,auto,sigmoid,0.1,0.02232206909589174,0.1097029615583323,1704.0
0.5,0.5,3,scale,linear,1e-05,0.3946696304484923,0.362401331183104,529.4
0.5,0.5,3,scale,linear,0.0001,0.39467034381246796,0.362398675609079,529.4
0.5,0.5,3,scale,linear,0.001,0.39465873186866396,0.3623772999928506,536.6
0.5,0.5,3,scale,linear,0.01,0.3944546524738387,0.3626643524259001,628.0
0.5,0.5,3,scale,linear,0.1,0.3955370022006428,0.363273976275067,440.0
0.5,0.5,3,scale,poly,1e-05,0.3803583709220035,0.3363552936922836,691.0
0.5,0.5,3,scale,poly,0.0001,0.3803615322416598,0.33635191368664336,690.4
0.5,0.5,3,scale,poly,0.001,0.3803333880256363,0.33633780272176556,691.6
0.5,0.5,3,scale,poly,0.01,0.380338346439387,0.33620646935884013,692.4
0.5,0.5,3,scale,poly,0.1,0.37673231972537435,0.3374626745276147,735.2
0.5,0.5,3,scale,rbf,1e-05,0.17349782960289833,0.17904967062100535,1344.8
0.5,0.5,3,scale,rbf,0.0001,0.1734979946878253,0.17904769538499404,1346.0
0.5,0.5,3,scale,rbf,0.001,0.17349557965006,0.17903252063747063,1347.2
0.5,0.5,3,scale,rbf,0.01,0.17340978537357113,0.1793018103268888,1349.6
0.5,0.5,3,scale,rbf,0.1,0.170296055884417,0.1820206704234955,1355.8
0.5,0.5,3,scale,sigmoid,1e-05,0.0190932860262207,0.1314326471560438,1687.8
0.5,0.5,3,scale,sigmoid,0.0001,0.019098221380071962,0.13143838103221725,1686.2
0.5,0.5,3,scale,sigmoid,0.001,0.019164632667137183,0.1313933199800414,1684.2
0.5,0.5,3,scale,sigmoid,0.01,0.01989293161548792,0.13128281950921847,1689.2
0.5,0.5,3,scale,sigmoid,0.1,0.015528316809921162,0.1352669468060336,1723.6
0.5,0.5,8,auto,linear,1e-05,0.3946696304484923,0.362401331183104,529.4
0.5,0.5,8,auto,linear,0.0001,0.39467034381246796,0.362398675609079,529.4
0.5,0.5,8,auto,linear,0.001,0.39465873186866396,0.3623772999928506,536.6
0.5,0.5,8,auto,linear,0.01,0.3944546524738387,0.3626643524259001,628.0
0.5,0.5,8,auto,linear,0.1,0.3955370022006428,0.363273976275067,440.0
0.5,0.5,8,auto,poly,1e-05,0.01455166399636382,0.08477867346042516,1701.0
0.5,0.5,8,auto,poly,0.0001,0.014550209389613239,0.08477731943029686,1701.2
0.5,0.5,8,auto,poly,0.001,0.014533743130420518,0.08475166750111147,1700.6
0.5,0.5,8,auto,poly,0.01,0.014595744313465938,0.08463005481202975,1700.8
0.5,0.5,8,auto,poly,0.1,0.01179690899147582,0.07949794599393578,1704.4
0.5,0.5,8,auto,rbf,1e-05,0.06571704691743421,0.14480431718327264,1526.4
0.5,0.5,8,auto,rbf,0.0001,0.06571465581104555,0.1448000938035781,1531.2
0.5,0.5,8,auto,rbf,0.001,0.06569224769355056,0.14481918455597212,1531.2
0.5,0.5,8,auto,rbf,0.01,0.06548334688104086,0.14527127725565847,1538.2
0.5,0.5,8,auto,rbf,0.1,0.06541070565126465,0.1390729142400145,1543.8
0.5,0.5,8,auto,sigmoid,1e-05,0.02564485555146918,0.10695756590006349,1683.0
0.5,0.5,8,auto,sigmoid,0.0001,0.025646731588150184,0.10696004933118966,1682.2
0.5,0.5,8,auto,sigmoid,0.001,0.025650423671243,0.10697318612302935,1681.0
0.5,0.5,8,auto,sigmoid,0.01,0.025573397222348936,0.10704838584792715,1683.4
0.5,0.5,8,auto,sigmoid,0.1,0.02232206909589174,0.1097029615583323,1704.0
0.5,0.5,8,scale,linear,1e-05,0.3946696304484923,0.362401331183104,529.4
0.5,0.5,8,scale,linear,0.0001,0.39467034381246796,0.362398675609079,529.4
0.5,0.5,8,scale,linear,0.001,0.39465873186866396,0.3623772999928506,536.6
0.5,0.5,8,scale,linear,0.01,0.3944546524738387,0.3626643524259001,628.0
0.5,0.5,8,scale,linear,0.1,0.3955370022006428,0.363273976275067,440.0
0.5,0.5,8,scale,poly,1e-05,0.32793003136204596,0.33137806007845755,1052.8
0.5,0.5,8,scale,poly,0.0001,0.3279276472853553,0.33137871022011905,1053.8
0.5,0.5,8,scale,poly,0.001,0.3279310082287339,0.33137018629764026,1055.4
0.5,0.5,8,scale,poly,0.01,0.3279211722483082,0.3311793667992099,1043.8
0.5,0.5,8,scale,poly,0.1,0.32748711293983107,0.33008572958351606,1041.0
0.5,0.5,8,scale,rbf,1e-05,0.17349782960289833,0.17904967062100535,1344.8
0.5,0.5,8,scale,rbf,0.0001,0.1734979946878253,0.17904769538499404,1346.0
0.5,0.5,8,scale,rbf,0.001,0.17349557965006,0.17903252063747063,1347.2
0.5,0.5,8,scale,rbf,0.01,0.17340978537357113,0.1793018103268888,1349.6
0.5,0.5,8,scale,rbf,0.1,0.170296055884417,0.1820206704234955,1355.8
0.5,0.5,8,scale,sigmoid,1e-05,0.0190932860262207,0.1314326471560438,1687.8
0.5,0.5,8,scale,sigmoid,0.0001,0.019098221380071962,0.13143838103221725,1686.2
0.5,0.5,8,scale,sigmoid,0.001,0.019164632667137183,0.1313933199800414,1684.2
0.5,0.5,8,scale,sigmoid,0.01,0.01989293161548792,0.13128281950921847,1689.2
0.5,0.5,8,scale,sigmoid,0.1,0.015528316809921162,0.1352669468060336,1723.6
0.5,10.0,3,auto,linear,1e-05,0.3946696304484923,0.362401331183104,529.4
0.5,10.0,3,auto,linear,0.0001,0.39467034381246796,0.362398675609079,529.4
0.5,10.0,3,auto,linear,0.001,0.39465873186866396,0.3623772999928506,536.6
0.5,10.0,3,auto,linear,0.01,0.3944546524738387,0.3626643524259001,628.0
0.5,10.0,3,auto,linear,0.1,0.3955370022006428,0.363273976275067,440.0
0.5,10.0,3,auto,poly,1e-05,0.39422024392257354,0.3622879802016276,575.0
0.5,10.0,3,auto,poly,0.0001,0.39421795924785785,0.3622903019992793,578.2
0.5,10.0,3,auto,poly,0.001,0.3942136971344892,0.3623137219830615,591.2
0.5,10.0,3,auto,poly,0.01,0.3942801426153231,0.3619878727200424,599.6
0.5,10.0,3,auto,poly,0.1,0.3925982723083678,0.3639899920177358,508.8
0.5,10.0,3,auto,rbf,1e-05,0.06571704691743421,0.14480431718327264,1526.4
0.5,10.0,3,auto,rbf,0.0001,0.06571465581104555,0.1448000938035781,1531.2
0.5,10.0,3,auto,rbf,0.001,0.06569224769355056,0.14481918455597212,1531.2
0.5,10.0,3,auto,rbf,0.01,0.06548334688104086,0.14527127725565847,1538.2
0.5,10.0,3,auto,rbf,0.1,0.06541070565126465,0.1390729142400145,1543.8
0.5,10.0,3,auto,sigmoid,1e-05,-0.05626922696359724,0.06364567716990648,2404.0
0.5,10.0,3,auto,sigmoid,0.0001,-0.05626922696359724,0.06364567716990648,2404.0
0.5,10.0,3,auto,sigmoid,0.001,-0.05626922696346818,0.06364567716988781,2404.4
0.5,10.0,3,auto,sigmoid,0.01,-0.056274425663052983,0.06364695445944593,2402.4
0.5,10.0,3,auto,sigmoid,0.1,-0.05149646577839058,0.058165344930865635,2123.8
0.5,10.0,3,scale,linear,1e-05,0.3946696304484923,0.362401331183104,529.4
0.5,10.0,3,scale,linear,0.0001,0.39467034381246796,0.362398675609079,529.4
0.5,10.0,3,scale,linear,0.001,0.39465873186866396,0.3623772999928506,536.6
0.5,10.0,3,scale,linear,0.01,0.3944546524738387,0.3626643524259001,628.0
0.5,10.0,3,scale,linear,0.1,0.3955370022006428,0.363273976275067,440.0
0.5,10.0,3,scale,poly,1e-05,0.3914468540430963,0.3616631734474566,634.2
0.5,10.0,3,scale,poly,0.0001,0.39144352919384584,0.36167076980402635,638.6
0.5,10.0,3,scale,poly,0.001,0.39140830449014913,0.3617213836838233,641.0
0.5,10.0,3,scale,poly,0.01,0.39105609507620664,0.36220429369469265,641.6
0.5,10.0,3,scale,poly,0.1,0.38775306834547657,0.3671791172838665,761.0
0.5,10.0,3,scale,rbf,1e-05,0.17349782960289833,0.17904967062100535,1344.8
0.5,10.0,3,scale,rbf,0.0001,0.1734979946878253,0.17904769538499404,1346.0
0.5,10.0,3,scale,rbf,0.001,0.17349557965006,0.17903252063747063,1347.2
0.5,10.0,3,scale,rbf,0.01,0.17340978537357113,0.1793018103268888,1349.6
0.5,10.0,3,scale,rbf,0.1,0.170296055884417,0.1820206704234955,1355.8
0.5,10.0,3,scale,sigmoid,1e-05,-0.056269226953018926,0.06364567785444837,2425.6
0.5,10.0,3,scale,sigmoid,0.0001,-0.056269226953018926,0.06364567785444837,2425.6
0.5,10.0,3,scale,sigmoid,0.001,-0.05626922695266616,0.06364567785440234,2426.0
0.5,10.0,3,scale,sigmoid,0.01,-0.05627442567636872,0.06364695516894607,2419.2
0.5,10.0,3,scale,sigmoid,0.1,-0.05149646564339074,0.058165345375740495,2127.0
0.5,10.0,8,auto,linear,1e-05,0.3946696304484923,0.362401331183104,529.4
0.5,10.0,8,auto,linear,0.0001,0.39467034381246796,0.362398675609079,529.4
0.5,10.0,8,auto,linear,0.001,0.39465873186866396,0.3623772999928506,536.6
0.5,10.0,8,auto,linear,0.01,0.3944546524738387,0.3626643524259001,628.0
0.5,10.0,8,auto,linear,0.1,0.3955370022006428,0.363273976275067,440.0
0.5,10.0,8,auto,poly,1e-05,0.39309284372646525,0.3620398571666299,564.6
0.5,10.0,8,auto,poly,0.0001,0.3930945024434608,0.36203702022329937,560.8
0.5,10.0,8,auto,poly,0.001,0.39301868107726384,0.3621158006276933,586.0
